backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,uniform,23131242,1,Trunc bitonic end-to-end time (ms),21.073,Trunc bitonic end-to-end time (ms),21.073,Trunc bitonic algorithmic time (ms),21.073,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,trimodal,23131241,1,Trunc bitonic end-to-end time (ms),21.154,Trunc bitonic end-to-end time (ms),21.154,Trunc bitonic algorithmic time (ms),21.154,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,trimodal,23131242,1,Trunc bitonic end-to-end time (ms),20.939,Trunc bitonic end-to-end time (ms),20.939,Trunc bitonic algorithmic time (ms),20.939,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,adversarial,23131241,1,Trunc bitonic end-to-end time (ms),21.034,Trunc bitonic end-to-end time (ms),21.034,Trunc bitonic algorithmic time (ms),21.034,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,adversarial,23131242,1,Trunc bitonic end-to-end time (ms),20.913,Trunc bitonic end-to-end time (ms),20.913,Trunc bitonic algorithmic time (ms),20.913,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,sorted,23131241,1,Trunc bitonic end-to-end time (ms),20.995,Trunc bitonic end-to-end time (ms),20.995,Trunc bitonic algorithmic time (ms),20.995,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,sorted,23131242,1,Trunc bitonic end-to-end time (ms),20.886,Trunc bitonic end-to-end time (ms),20.886,Trunc bitonic algorithmic time (ms),20.886,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,reverse,23131241,1,Trunc bitonic end-to-end time (ms),20.999,Trunc bitonic end-to-end time (ms),20.999,Trunc bitonic algorithmic time (ms),20.999,116129792,exact,720175104,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,reverse,23131242,1,Trunc bitonic end-to-end time (ms),20.887,Trunc bitonic end-to-end time (ms),20.887,Trunc bitonic algorithmic time (ms),20.887,116129792,exact,720175104,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,uniform,24000180,1,Trunc bitonic end-to-end time (ms),4.571,Trunc bitonic end-to-end time (ms),4.571,Trunc bitonic algorithmic time (ms),4.571,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,uniform,24000181,1,Trunc bitonic end-to-end time (ms),4.895,Trunc bitonic end-to-end time (ms),4.895,Trunc bitonic algorithmic time (ms),4.895,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,trimodal,24000180,1,Trunc bitonic end-to-end time (ms),4.472,Trunc bitonic end-to-end time (ms),4.472,Trunc bitonic algorithmic time (ms),4.472,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,trimodal,24000181,1,Trunc bitonic end-to-end time (ms),4.542,Trunc bitonic end-to-end time (ms),4.542,Trunc bitonic algorithmic time (ms),4.542,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,adversarial,24000180,1,Trunc bitonic end-to-end time (ms),4.587,Trunc bitonic end-to-end time (ms),4.587,Trunc bitonic algorithmic time (ms),4.587,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,adversarial,24000181,1,Trunc bitonic end-to-end time (ms),4.511,Trunc bitonic end-to-end time (ms),4.511,Trunc bitonic algorithmic time (ms),4.511,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,sorted,24000180,1,Trunc bitonic end-to-end time (ms),4.663,Trunc bitonic end-to-end time (ms),4.663,Trunc bitonic algorithmic time (ms),4.663,234880944,exact,92274668,exact
