source,backend,dtype,algorithm,mode,k,n,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
rapl,cpu,double,bitonic,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_bitonic_q24_k256_max_uniform_s24000428_rep3_rapl.txt,3.041099,73.330131,24.113038,4.707117,59.015323,19.405921,0,,,,,,,,,
rapl,cpu,double,bitonic,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_bitonic_q24_k4096_max_uniform_s24004268_rep1_rapl.txt,4.164088,108.075176,25.954108,4.707117,88.474329,21.246991,0,rapl:package+core,88.380198,88.380198,3.115804,3.115804,73.7137440229,73.7137440229,97.936539,3.736775
rapl,cpu,double,bitonic,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_bitonic_q24_k4096_max_uniform_s24004268_rep2_rapl.txt,4.432522,112.516947,25.384409,4.707117,91.652548,20.677292,0,,,,,,,,,
rapl,cpu,double,bitonic,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_bitonic_q24_k4096_max_uniform_s24004268_rep3_rapl.txt,4.290421,109.584893,25.541756,4.707117,89.389378,20.834639,0,,,,,,,,,
rapl,cpu,double,bitonic,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_bitonic_q24_k8_max_uniform_s24000180_rep1_rapl.txt,1.760057,34.362801,19.523684,4.707117,26.078006,14.816567,0,rapl:package+core,20.574315,20.574315,0.885279,0.885279,16.4072031694,16.4072031694,30.114165,1.511988
rapl,cpu,double,bitonic,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_bitonic_q24_k8_max_uniform_s24000180_rep2_rapl.txt,1.779011,34.616007,19.458011,4.707117,26.241996,14.750894,0,,,,,,,,,
rapl,cpu,double,bitonic,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_bitonic_q24_k8_max_uniform_s24000180_rep3_rapl.txt,1.777513,34.45496,19.383804,4.707117,26.087999,14.676687,0,,,,,,,,,
rapl,cpu,double,gt,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k256_max_uniform_s16000404_rep1_rapl.txt,0.011553,0.127404,11.028193,4.707117,0.073025,6.321076,0,rapl:package+core,0.031538,0.031538,0.004317,0.004317,0.011217375911,0.011217375911,0.066006,0.006399
rapl,cpu,double,gt,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k256_max_uniform_s16000404_rep2_rapl.txt,0.010893,0.113046,10.377756,4.707117,0.061771,5.670639,0,,,,,,,,,
rapl,cpu,double,gt,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k256_max_uniform_s16000404_rep3_rapl.txt,0.011345,0.128243,11.303775,4.707117,0.07484,6.596658,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k4096_max_uniform_s16004244_rep1_rapl.txt,0.0549,0.499791,9.103633,4.707117,0.241369,4.396516,0,rapl:package+core,0.356656,0.356656,0.041324,0.041324,0.162139097092,0.162139097092,0.384608,0.043489
rapl,cpu,double,gt,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k4096_max_uniform_s16004244_rep2_rapl.txt,0.05386,0.498707,9.259247,4.707117,0.24518,4.55213,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k4096_max_uniform_s16004244_rep3_rapl.txt,0.054543,0.479635,8.79374,4.707117,0.222896,4.086623,0,,,,,,,,,
rapl,cpu,double,gt,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k8_max_uniform_s16000156_rep1_rapl.txt,0.008731,0.093151,10.669132,4.707117,0.052054,5.962015,0,rapl:package+core,0,0,0.002453,0.002453,0,0,0.032377,0.004615
rapl,cpu,double,gt,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k8_max_uniform_s16000156_rep2_rapl.txt,0.008885,0.107905,12.144753,4.707117,0.066083,7.437636,0,,,,,,,,,
rapl,cpu,double,gt,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q16_k8_max_uniform_s16000156_rep3_rapl.txt,0.008829,0.093669,10.609388,4.707117,0.05211,5.902271,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k131072_max_uniform_s17131223_rep1_rapl.txt,0.534997,4.312231,8.060294,4.707117,1.793939,3.353177,0,rapl:package+core,4.190396,4.190396,0.448406,0.448406,2.0796964945,2.0796964945,4.219417,0.452508
rapl,cpu,double,gt,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k131072_max_uniform_s17131223_rep2_rapl.txt,0.534528,4.15898,7.780655,4.707117,1.642893,3.073538,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k131072_max_uniform_s17131223_rep3_rapl.txt,0.533838,4.231959,7.927428,4.707117,1.719123,3.220311,0,,,,,,,,,
rapl,cpu,double,gt,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k256_max_uniform_s17000407_rep1_rapl.txt,0.01453,0.159568,10.982011,4.707117,0.091174,6.274894,0,rapl:package+core,0.080424,0.080424,0.006594,0.006594,0.049385270502,0.049385270502,0.104975,0.00971
rapl,cpu,double,gt,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k256_max_uniform_s17000407_rep2_rapl.txt,0.014823,0.160789,10.846945,4.707117,0.091013,6.139828,0,,,,,,,,,
rapl,cpu,double,gt,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k256_max_uniform_s17000407_rep3_rapl.txt,0.015017,0.163474,10.885733,4.707117,0.092786,6.178616,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k4096_max_uniform_s17004247_rep1_rapl.txt,0.068093,0.617125,9.062996,4.707117,0.296604,4.355879,0,rapl:package+core,0.51145,0.51145,0.053207,0.053207,0.260998425781,0.260998425781,0.555468,0.056343
rapl,cpu,double,gt,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.068224,0.626524,9.183311,4.707117,0.305385,4.476194,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.066864,0.605774,9.059759,4.707117,0.291036,4.352642,0,,,,,,,,,
rapl,cpu,double,gt,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.012048,0.158774,13.178185,4.707117,0.102062,8.471068,0,rapl:package+core,0.027159,0.027159,0.004125,0.004125,0.007742142375,0.007742142375,0.070965,0.007305
rapl,cpu,double,gt,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.0125,0.144631,11.570436,4.707117,0.085792,6.863319,0,,,,,,,,,
rapl,cpu,double,gt,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.012373,0.141274,11.417513,4.707117,0.083031,6.710396,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,0.951887,6.917397,7.267033,4.707117,2.436752,2.559916,0,rapl:package+core,6.118229,6.118229,0.863896,0.863896,2.05176945217,2.05176945217,6.165666,0.870575
rapl,cpu,double,gt,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,0.996595,7.494927,7.520533,4.707117,2.803837,2.813416,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,0.99909,8.136832,8.144242,4.707117,3.433998,3.437125,0,,,,,,,,,
rapl,cpu,double,gt,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.023186,0.288621,12.448089,4.707117,0.179482,7.740972,0,rapl:package+core,0.108239,0.108239,0.008599,0.008599,0.067762500917,0.067762500917,0.147316,0.013282
rapl,cpu,double,gt,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.021588,0.235263,10.898057,4.707117,0.133648,6.19094,0,,,,,,,,,
rapl,cpu,double,gt,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.021472,0.236529,11.015462,4.707117,0.135456,6.308345,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.082199,0.74659,9.08273,4.707117,0.35967,4.375613,0,rapl:package+core,0.574829,0.574829,0.063317,0.063317,0.276788472911,0.276788472911,0.603652,0.068318
rapl,cpu,double,gt,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.081904,0.74636,9.112574,4.707117,0.360826,4.405457,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.08287,0.750022,9.050558,4.707117,0.359942,4.343441,0,,,,,,,,,
rapl,cpu,double,gt,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.017571,0.189276,10.772231,4.707117,0.106568,6.065114,0,rapl:package+core,0.056041,0.056041,0.006611,0.006611,0.024922249513,0.024922249513,0.120371,0.011971
rapl,cpu,double,gt,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k8_max_uniform_s18000162_rep2_rapl.txt,0.017574,0.207173,11.7884,4.707117,0.124449,7.081283,0,,,,,,,,,
rapl,cpu,double,gt,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q18_k8_max_uniform_s18000162_rep3_rapl.txt,0.018681,0.498433,26.680869,4.707117,0.410498,21.973752,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k131072_max_uniform_s19131229_rep1_rapl.txt,1.470394,10.954634,7.450137,4.707117,4.033319,2.74302,0,rapl:package+core,9.418979,9.418979,1.264422,1.264422,3.46719670863,3.46719670863,9.48007,1.275413
rapl,cpu,double,gt,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k131072_max_uniform_s19131229_rep2_rapl.txt,1.444337,10.730402,7.429292,4.707117,3.931738,2.722175,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k131072_max_uniform_s19131229_rep3_rapl.txt,1.471423,10.8956,7.404805,4.707117,3.96944,2.697688,0,,,,,,,,,
rapl,cpu,double,gt,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k256_max_uniform_s19000413_rep1_rapl.txt,0.030163,0.332441,11.021552,4.707117,0.190461,6.314435,0,rapl:package+core,0.177954,0.177954,0.015014,0.015014,0.107281345362,0.107281345362,0.262178,0.022973
rapl,cpu,double,gt,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k256_max_uniform_s19000413_rep2_rapl.txt,0.032078,0.335889,10.470921,4.707117,0.184893,5.763804,0,,,,,,,,,
rapl,cpu,double,gt,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k256_max_uniform_s19000413_rep3_rapl.txt,0.031114,0.345258,11.096512,4.707117,0.1988,6.389395,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k4096_max_uniform_s19004253_rep1_rapl.txt,0.106207,0.944989,8.897604,4.707117,0.44506,4.190487,0,rapl:package+core,0.725593,0.725593,0.078951,0.078951,0.353961405733,0.353961405733,0.767157,0.086948
rapl,cpu,double,gt,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k4096_max_uniform_s19004253_rep2_rapl.txt,0.103767,0.949963,9.154777,4.707117,0.46152,4.44766,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k4096_max_uniform_s19004253_rep3_rapl.txt,0.105573,0.943127,8.933436,4.707117,0.446184,4.226319,0,,,,,,,,,
rapl,cpu,double,gt,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k8_max_uniform_s19000165_rep1_rapl.txt,0.02667,0.279725,10.488197,4.707117,0.154184,5.78108,0,rapl:package+core,0.115779,0.115779,0.011378,0.011378,0.062221422774,0.062221422774,0.214481,0.020169
rapl,cpu,double,gt,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k8_max_uniform_s19000165_rep2_rapl.txt,0.02817,0.387477,13.755015,4.707117,0.254878,9.047898,0,,,,,,,,,
rapl,cpu,double,gt,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q19_k8_max_uniform_s19000165_rep3_rapl.txt,0.026522,0.314453,11.856343,4.707117,0.189611,7.149226,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k131072_max_uniform_s20131232_rep1_rapl.txt,2.031825,15.25623,7.508634,4.707117,5.692192,2.801517,0,rapl:package+core,13.245713,13.245713,1.800677,1.800677,4.76971568179,4.76971568179,13.452643,1.826601
rapl,cpu,double,gt,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k131072_max_uniform_s20131232_rep2_rapl.txt,2.076081,15.712383,7.56829,4.707117,5.940027,2.861173,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k131072_max_uniform_s20131232_rep3_rapl.txt,2.064991,15.370482,7.443365,4.707117,5.650328,2.736248,0,,,,,,,,,
rapl,cpu,double,gt,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k256_max_uniform_s20000416_rep1_rapl.txt,0.054945,0.59822,10.887616,4.707117,0.339587,6.180499,0,rapl:package+core,0.24625,0.24625,0.022714,0.022714,0.139332544462,0.139332544462,0.420159,0.039542
rapl,cpu,double,gt,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k256_max_uniform_s20000416_rep2_rapl.txt,0.054549,0.610732,11.19603,4.707117,0.353964,6.488913,0,,,,,,,,,
rapl,cpu,double,gt,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k256_max_uniform_s20000416_rep3_rapl.txt,0.055373,0.627974,11.340807,4.707117,0.367327,6.63369,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k4096_max_uniform_s20004256_rep1_rapl.txt,0.139292,1.286799,9.23814,4.707117,0.631135,4.531023,0,rapl:package+core,0.880843,0.880843,0.097145,0.097145,0.423570119035,0.423570119035,1.054465,0.115339
rapl,cpu,double,gt,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k4096_max_uniform_s20004256_rep2_rapl.txt,0.139352,1.294641,9.290463,4.707117,0.638697,4.583346,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k4096_max_uniform_s20004256_rep3_rapl.txt,0.139079,1.28329,9.227036,4.707117,0.628627,4.519919,0,,,,,,,,,
rapl,cpu,double,gt,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k8_max_uniform_s20000168_rep1_rapl.txt,0.048465,0.584244,12.055083,4.707117,0.356116,7.347966,0,rapl:package+core,0.199162,0.199162,0.018666,0.018666,0.111298954078,0.111298954078,0.390773,0.036358
rapl,cpu,double,gt,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k8_max_uniform_s20000168_rep2_rapl.txt,0.049264,0.565919,11.487431,4.707117,0.334027,6.780314,0,,,,,,,,,
rapl,cpu,double,gt,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q20_k8_max_uniform_s20000168_rep3_rapl.txt,0.049906,0.558763,11.196252,4.707117,0.323848,6.489135,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k131072_max_uniform_s21131235_rep1_rapl.txt,2.654011,19.962178,7.521514,4.707117,7.469439,2.814397,0,rapl:package+core,17.253594,17.253594,2.316491,2.316491,6.34959983355,6.34959983355,17.617787,2.366068
rapl,cpu,double,gt,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k131072_max_uniform_s21131235_rep2_rapl.txt,2.66538,20.27216,7.605728,4.707117,7.725902,2.898611,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k131072_max_uniform_s21131235_rep3_rapl.txt,2.628176,19.892617,7.568983,4.707117,7.521486,2.861866,0,,,,,,,,,
rapl,cpu,double,gt,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k256_max_uniform_s21000419_rep1_rapl.txt,0.10492,1.217115,11.600446,4.707117,0.723246,6.893329,0,rapl:package+core,0.475668,0.475668,0.041046,0.041046,0.282459675618,0.282459675618,0.942426,0.080319
rapl,cpu,double,gt,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k256_max_uniform_s21000419_rep2_rapl.txt,0.105458,1.23869,11.745811,4.707117,0.742287,7.038694,0,,,,,,,,,
rapl,cpu,double,gt,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k256_max_uniform_s21000419_rep3_rapl.txt,0.105761,1.239926,11.723817,4.707117,0.742095,7.0167,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k4096_max_uniform_s21004259_rep1_rapl.txt,0.203149,1.916649,9.434703,4.707117,0.960404,4.727586,0,rapl:package+core,1.170581,1.170581,0.127138,0.127138,0.572127558854,0.572127558854,1.549709,0.167461
rapl,cpu,double,gt,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k4096_max_uniform_s21004259_rep2_rapl.txt,0.2026,1.928764,9.520037,4.707117,0.9751,4.81292,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k4096_max_uniform_s21004259_rep3_rapl.txt,0.203049,1.926292,9.486825,4.707117,0.970516,4.779708,0,,,,,,,,,
rapl,cpu,double,gt,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k8_max_uniform_s21000171_rep1_rapl.txt,0.100218,1.20796,12.053345,4.707117,0.736223,7.346228,0,rapl:package+core,0.443259,0.443259,0.035969,0.035969,0.273948708627,0.273948708627,0.917052,0.074409
rapl,cpu,double,gt,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k8_max_uniform_s21000171_rep2_rapl.txt,0.09723,1.168702,12.019979,4.707117,0.711029,7.312862,0,,,,,,,,,
rapl,cpu,double,gt,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q21_k8_max_uniform_s21000171_rep3_rapl.txt,0.099325,1.206785,12.14981,4.707117,0.739249,7.442693,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q22_k131072_max_uniform_s22131238_rep1_rapl.txt,3.261319,24.979299,7.659262,4.707117,9.627887,2.952145,0,rapl:package+core,20.784555,20.784555,2.715358,2.715358,8.00304719711,8.00304719711,22.469053,2.919443
rapl,cpu,double,gt,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q22_k131072_max_uniform_s22131238_rep2_rapl.txt,3.264634,25.193277,7.71703,4.707117,9.826263,3.009913,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q22_k131072_max_uniform_s22131238_rep3_rapl.txt,3.265117,24.710529,7.568037,4.707117,9.34124,2.86092,0,,,,,,,,,
rapl,cpu,double,gt,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q22_k256_max_uniform_s22000422_rep1_rapl.txt,0.308836,3.208666,10.389539,4.707117,1.754938,5.682422,0,rapl:package+core,0.847535,0.847535,0.078782,0.078782,0.476698908506,0.476698908506,2.753977,0.253983
