source,backend,dtype,algorithm,mode,k,n,dist,seed,rep,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
rapl,cpu,uint,bitonic,max,4096,4194304,uniform,22004262,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q22_k4096_max_uniform_s22004262_rep2_rapl.txt,0.465393,10.013902,21.517096,4.871461,7.746759,16.645635,0,rapl:package+core,6.529235,6.529235,0.271007,0.271007,5.20903496877,5.20903496877,8.777835,0.389209
rapl,cpu,uint,bitonic,max,4096,4194304,uniform,22004262,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q22_k4096_max_uniform_s22004262_rep3_rapl.txt,0.463102,9.998293,21.589846,4.871461,7.742311,16.718385,0,rapl:package+core,6.498587,6.498587,0.270867,0.270867,5.17906897331,5.17906897331,8.783726,0.387403
rapl,cpu,uint,bitonic,max,8,4194304,uniform,22000174,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q22_k8_max_uniform_s22000174_rep1_rapl.txt,0.265127,4.107591,15.492908,4.871461,2.816034,10.621447,0,rapl:package+core,1.278507,1.278507,0.098472,0.098472,0.798804492408,0.798804492408,3.405723,0.204388
rapl,cpu,uint,bitonic,max,8,4194304,uniform,22000174,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q22_k8_max_uniform_s22000174_rep2_rapl.txt,0.269801,4.16368,15.432403,4.871461,2.849354,10.560942,0,rapl:package+core,1.31892,1.31892,0.103721,0.103721,0.813647193619,0.813647193619,3.470706,0.209258
rapl,cpu,uint,bitonic,max,8,4194304,uniform,22000174,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q22_k8_max_uniform_s22000174_rep3_rapl.txt,0.279814,4.26902,15.256608,4.871461,2.905915,10.385147,0,rapl:package+core,1.380934,1.380934,0.106344,0.106344,0.862883351416,0.862883351416,3.555633,0.218512
rapl,cpu,uint,bitonic,max,131072,8388608,uniform,23131241,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k131072_max_uniform_s23131241_rep1_rapl.txt,1.279231,34.799927,27.203785,4.871461,28.568203,22.332324,0,rapl:package+core,27.360831,27.360831,0.891772,0.891772,23.0165984811,23.0165984811,30.961457,1.095088
rapl,cpu,uint,bitonic,max,131072,8388608,uniform,23131241,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k131072_max_uniform_s23131241_rep2_rapl.txt,1.300332,35.222956,27.087667,4.871461,28.88844,22.216206,0,rapl:package+core,27.868525,27.868525,0.913935,0.913935,23.416326291,23.416326291,31.350033,1.1164
rapl,cpu,uint,bitonic,max,131072,8388608,uniform,23131241,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k131072_max_uniform_s23131241_rep3_rapl.txt,1.287572,34.981696,27.168727,4.871461,28.709339,22.297266,0,rapl:package+core,27.505338,27.505338,0.896298,0.896298,23.1390572486,23.1390572486,31.143409,1.103458
rapl,cpu,uint,bitonic,max,256,8388608,uniform,23000425,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k256_max_uniform_s23000425_rep1_rapl.txt,0.690434,14.594201,21.137729,4.871461,11.23078,16.266268,0,rapl:package+core,9.02871,9.02871,0.372927,0.372927,7.21201066365,7.21201066365,12.704055,0.563211
rapl,cpu,uint,bitonic,max,256,8388608,uniform,23000425,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k256_max_uniform_s23000425_rep2_rapl.txt,0.693658,14.674641,21.155445,4.871461,11.295514,16.283984,0,rapl:package+core,9.019478,9.019478,0.369686,0.369686,7.21856706875,7.21856706875,12.752576,0.565867
rapl,cpu,uint,bitonic,max,256,8388608,uniform,23000425,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k256_max_uniform_s23000425_rep3_rapl.txt,0.700623,14.791181,21.111461,4.871461,11.378122,16.24,0,rapl:package+core,9.106766,9.106766,0.377108,0.377108,7.26969908521,7.26969908521,12.870504,0.573574
rapl,cpu,uint,bitonic,max,4096,8388608,uniform,23004265,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k4096_max_uniform_s23004265_rep1_rapl.txt,0.903086,20.215553,22.384977,4.871461,15.816206,17.513516,0,rapl:package+core,14.126823,14.126823,0.555376,0.555376,11.4213304757,11.4213304757,17.760449,0.756997
rapl,cpu,uint,bitonic,max,4096,8388608,uniform,23004265,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k4096_max_uniform_s23004265_rep2_rapl.txt,0.897156,20.150432,22.460332,4.871461,15.779969,17.588871,0,rapl:package+core,14.169493,14.169493,0.550466,0.550466,11.4879193492,11.4879193492,17.69696,0.750687
rapl,cpu,uint,bitonic,max,4096,8388608,uniform,23004265,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k4096_max_uniform_s23004265_rep3_rapl.txt,0.896313,20.190637,22.526331,4.871461,15.824285,17.65487,0,rapl:package+core,14.106509,14.106509,0.549405,0.549405,11.4301039693,11.4301039693,17.690827,0.750105
rapl,cpu,uint,bitonic,max,8,8388608,uniform,23000177,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k8_max_uniform_s23000177_rep1_rapl.txt,0.525214,8.509066,16.201135,4.871461,5.950506,11.329674,0,rapl:package+core,3.683648,3.683648,0.216636,0.216636,2.6283141748,2.6283141748,7.089538,0.411378
rapl,cpu,uint,bitonic,max,8,8388608,uniform,23000177,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k8_max_uniform_s23000177_rep2_rapl.txt,0.525196,8.563491,16.305337,4.871461,6.005021,11.433876,0,rapl:package+core,3.452988,3.452988,0.216309,0.216309,2.39924714255,2.39924714255,7.158428,0.412768
rapl,cpu,uint,bitonic,max,8,8388608,uniform,23000177,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q23_k8_max_uniform_s23000177_rep3_rapl.txt,0.525741,8.565261,16.2918,4.871461,6.004136,11.420339,0,rapl:package+core,3.646788,3.646788,0.216262,0.216262,2.59327610122,2.59327610122,7.162807,0.411333
rapl,cpu,uint,bitonic,max,131072,16777216,uniform,24131244,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k131072_max_uniform_s24131244_rep1_rapl.txt,2.509024,69.362807,27.645335,4.871461,57.140195,22.773874,0,rapl:package+core,56.736662,56.736662,1.804724,1.804724,47.9450194182,47.9450194182,61.904788,2.158459
rapl,cpu,uint,bitonic,max,131072,16777216,uniform,24131244,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k131072_max_uniform_s24131244_rep2_rapl.txt,2.50628,69.064254,27.55648,4.871461,56.855009,22.685019,0,rapl:package+core,56.284217,56.284217,1.787125,1.787125,47.5783072604,47.5783072604,61.614337,2.156116
rapl,cpu,uint,bitonic,max,131072,16777216,uniform,24131244,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k131072_max_uniform_s24131244_rep3_rapl.txt,2.505698,69.439387,27.712587,4.871461,57.232975,22.841126,0,rapl:package+core,56.773387,56.773387,1.796332,1.796332,48.0226257189,48.0226257189,61.848227,2.150916
rapl,cpu,uint,bitonic,max,256,16777216,uniform,24000428,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k256_max_uniform_s24000428_rep1_rapl.txt,1.337122,29.74039,22.242088,4.871461,23.226651,17.370627,0,rapl:package+core,20.03992,20.03992,0.746375,0.746375,16.4039832961,16.4039832961,25.980803,1.095984
rapl,cpu,uint,bitonic,max,256,16777216,uniform,24000428,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k256_max_uniform_s24000428_rep2_rapl.txt,1.337748,29.733433,22.226486,4.871461,23.216647,17.355025,0,rapl:package+core,20.023106,20.023106,0.74584,0.74584,16.3897755278,16.3897755278,25.934679,1.095553
rapl,cpu,uint,bitonic,max,256,16777216,uniform,24000428,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k256_max_uniform_s24000428_rep3_rapl.txt,1.349288,30.012105,22.242928,4.871461,23.439104,17.371467,0,rapl:package+core,20.234343,20.234343,0.757228,0.757228,16.5455363299,16.5455363299,26.165243,1.106188
rapl,cpu,uint,bitonic,max,4096,16777216,uniform,24004268,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k4096_max_uniform_s24004268_rep1_rapl.txt,1.746383,41.419504,23.717309,4.871461,32.912068,18.845848,0,rapl:package+core,30.684338,30.684338,1.118615,1.118615,25.2350486535,25.2350486535,36.556368,1.467711
rapl,cpu,uint,bitonic,max,4096,16777216,uniform,24004268,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k4096_max_uniform_s24004268_rep2_rapl.txt,1.734781,41.036422,23.655102,4.871461,32.585504,18.783641,0,rapl:package+core,30.104964,30.104964,1.105532,1.105532,24.7194079777,24.7194079777,36.162222,1.454718
rapl,cpu,uint,bitonic,max,4096,16777216,uniform,24004268,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k4096_max_uniform_s24004268_rep3_rapl.txt,1.732861,41.006058,23.663792,4.871461,32.564494,18.792331,0,rapl:package+core,30.229548,30.229548,1.111179,1.111179,24.8164828375,24.8164828375,36.193318,1.455851
rapl,cpu,uint,bitonic,max,8,16777216,uniform,24000180,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k8_max_uniform_s24000180_rep1_rapl.txt,1.039444,17.595846,16.928133,4.871461,12.532235,12.056672,0,rapl:package+core,9.273061,9.273061,0.481031,0.481031,6.92973724371,6.92973724371,14.827679,0.822261
rapl,cpu,uint,bitonic,max,8,16777216,uniform,24000180,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k8_max_uniform_s24000180_rep2_rapl.txt,1.049642,17.574424,16.74325,4.871461,12.461132,11.871789,0,rapl:package+core,9.179179,9.179179,0.479689,0.479689,6.84239274437,6.84239274437,14.843455,0.833174
rapl,cpu,uint,bitonic,max,8,16777216,uniform,24000180,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_bitonic_q24_k8_max_uniform_s24000180_rep3_rapl.txt,1.056594,17.84301,16.887292,4.871461,12.695854,12.015831,0,rapl:package+core,9.317832,9.317832,0.481828,0.481828,6.97062568929,6.97062568929,15.102384,0.840293
rapl,cpu,uint,gt,max,256,65536,uniform,16000404,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k256_max_uniform_s16000404_rep1_rapl.txt,0.009314,0.086924,9.332557,4.871461,0.041551,4.461096,0,rapl:package+core,0.020659,0.020659,0.003548,0.003548,0.003375056372,0.003375056372,0.042112,0.005161
rapl,cpu,uint,gt,max,256,65536,uniform,16000404,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k256_max_uniform_s16000404_rep2_rapl.txt,0.009238,0.104181,11.277435,4.871461,0.059178,6.405974,0,rapl:package+core,0.031965,0.031965,0.003578,0.003578,0.014534912542,0.014534912542,0.057141,0.005207
rapl,cpu,uint,gt,max,256,65536,uniform,16000404,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k256_max_uniform_s16000404_rep3_rapl.txt,0.008319,0.083751,10.067844,4.871461,0.043227,5.196383,0,rapl:package+core,0.021163,0.021163,0.003136,0.003136,0.005886098304,0.005886098304,0.04225,0.004352
rapl,cpu,uint,gt,max,4096,65536,uniform,16004244,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k4096_max_uniform_s16004244_rep1_rapl.txt,0.03387,0.312773,9.234584,4.871461,0.147778,4.363123,0,rapl:package+core,0.222234,0.222234,0.025584,0.025584,0.097602541776,0.097602541776,0.243366,0.027223
rapl,cpu,uint,gt,max,4096,65536,uniform,16004244,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k4096_max_uniform_s16004244_rep2_rapl.txt,0.034194,0.310393,9.07754,4.871461,0.143821,4.206079,0,rapl:package+core,0.222507,0.222507,0.02597,0.02597,0.09599515783,0.09599515783,0.232104,0.027599
rapl,cpu,uint,gt,max,4096,65536,uniform,16004244,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k4096_max_uniform_s16004244_rep3_rapl.txt,0.035676,0.300186,8.414115,4.871461,0.126389,3.542654,0,rapl:package+core,0.238925,0.238925,0.02683,0.02683,0.10822370137,0.10822370137,0.238925,0.02866
rapl,cpu,uint,gt,max,8,65536,uniform,16000156,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k8_max_uniform_s16000156_rep1_rapl.txt,0.007754,0.084666,10.918886,4.871461,0.046892,6.047425,0,rapl:package+core,0.010391,0.010391,0.002208,0.002208,0,0,0.030592,0.003832
rapl,cpu,uint,gt,max,8,65536,uniform,16000156,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k8_max_uniform_s16000156_rep2_rapl.txt,0.007966,0.090816,11.401075,4.871461,0.052012,6.529614,0,rapl:package+core,0.020644,0.020644,0.002227,0.002227,0.009795256353,0.009795256353,0.04791,0.003872
rapl,cpu,uint,gt,max,8,65536,uniform,16000156,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q16_k8_max_uniform_s16000156_rep3_rapl.txt,0.007633,0.086879,11.382069,4.871461,0.049695,6.510608,0,rapl:package+core,0.021208,0.021208,0.002211,0.002211,0.010437199729,0.010437199729,0.031935,0.003805
rapl,cpu,uint,gt,max,131072,131072,uniform,17131223,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k131072_max_uniform_s17131223_rep1_rapl.txt,0.35593,2.292881,6.441951,4.871461,0.558984,1.57049,0,rapl:package+core,1.883952,1.883952,0.31275,0.31275,0.36040257225,0.36040257225,1.90577,0.316085
rapl,cpu,uint,gt,max,131072,131072,uniform,17131223,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k131072_max_uniform_s17131223_rep2_rapl.txt,0.355135,2.190224,6.167296,4.871461,0.460197,1.295835,0,rapl:package+core,1.844005,1.844005,0.313196,0.313196,0.318282900644,0.318282900644,1.86735,0.316729
rapl,cpu,uint,gt,max,131072,131072,uniform,17131223,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k131072_max_uniform_s17131223_rep3_rapl.txt,0.352639,2.434262,6.902991,4.871461,0.716396,2.03153,0,rapl:package+core,2.112271,2.112271,0.311996,0.311996,0.592394653844,0.592394653844,2.127103,0.314904
rapl,cpu,uint,gt,max,256,131072,uniform,17000407,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k256_max_uniform_s17000407_rep1_rapl.txt,0.011912,0.11677,9.802828,4.871461,0.058742,4.931367,0,rapl:package+core,0.051542,0.051542,0.004661,0.004661,0.028836120279,0.028836120279,0.072552,0.006816
rapl,cpu,uint,gt,max,256,131072,uniform,17000407,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k256_max_uniform_s17000407_rep2_rapl.txt,0.011837,0.114831,9.700627,4.871461,0.057165,4.829166,0,rapl:package+core,0.021224,0.021224,0.004691,0.004691,0,0,0.055341,0.006784
rapl,cpu,uint,gt,max,256,131072,uniform,17000407,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k256_max_uniform_s17000407_rep3_rapl.txt,0.011868,0.127145,10.713693,4.871461,0.069333,5.842232,0,rapl:package+core,0.050153,0.050153,0.004597,0.004597,0.027758893783,0.027758893783,0.061413,0.006739
rapl,cpu,uint,gt,max,4096,131072,uniform,17004247,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k4096_max_uniform_s17004247_rep1_rapl.txt,0.042403,0.378856,8.934554,4.871461,0.172289,4.063093,0,rapl:package+core,0.273209,0.273209,0.032245,0.032245,0.116128740055,0.116128740055,0.294525,0.034307
rapl,cpu,uint,gt,max,4096,131072,uniform,17004247,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.042617,0.380565,8.92987,4.871461,0.172958,4.058409,0,rapl:package+core,0.255953,0.255953,0.032288,0.032288,0.098663267232,0.098663267232,0.275788,0.034417
rapl,cpu,uint,gt,max,4096,131072,uniform,17004247,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.042119,0.371608,8.822856,4.871461,0.166428,3.951395,0,rapl:package+core,0.272539,0.272539,0.032055,0.032055,0.116384317645,0.116384317645,0.292649,0.034084
rapl,cpu,uint,gt,max,8,131072,uniform,17000159,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.01049,0.111185,10.599202,4.871461,0.060084,5.727741,0,rapl:package+core,0.036268,0.036268,0.003151,0.003151,0.020918026389,0.020918026389,0.058301,0.005232
rapl,cpu,uint,gt,max,8,131072,uniform,17000159,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.010804,0.286469,26.514069,4.871461,0.233836,21.642608,0,rapl:package+core,0.030043,0.030043,0.003167,0.003167,0.014615083013,0.014615083013,0.141838,0.005375
rapl,cpu,uint,gt,max,8,131072,uniform,17000159,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.010232,0.118799,11.610838,4.871461,0.068956,6.739377,0,rapl:package+core,0.043821,0.043821,0.003123,0.003123,0.028607427297,0.028607427297,0.055402,0.005279
rapl,cpu,uint,gt,max,131072,262144,uniform,18131226,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,0.610157,3.857238,6.321716,4.871461,0.884883,1.450255,0,rapl:package+core,3.308591,3.308591,0.541968,0.541968,0.668415024752,0.668415024752,3.35081,0.5462
rapl,cpu,uint,gt,max,131072,262144,uniform,18131226,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,0.608974,3.85031,6.322616,4.871461,0.883716,1.451155,0,rapl:package+core,3.291944,3.291944,0.541563,0.541563,0.653740966457,0.653740966457,3.304959,0.545783
rapl,cpu,uint,gt,max,131072,262144,uniform,18131226,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,0.613121,3.918774,6.391518,4.871461,0.931979,1.520057,0,rapl:package+core,3.346705,3.346705,0.545627,0.545627,0.688704348953,0.688704348953,3.369531,0.549975
rapl,cpu,uint,gt,max,256,262144,uniform,18000410,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.016404,0.165504,10.089006,4.871461,0.085591,5.217545,0,rapl:package+core,0.062512,0.062512,0.006642,0.006642,0.030155756038,0.030155756038,0.095942,0.009493
rapl,cpu,uint,gt,max,256,262144,uniform,18000410,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.016538,0.162696,9.837622,4.871461,0.082131,4.966161,0,rapl:package+core,0.066678,0.066678,0.006695,0.006695,0.034063568605,0.034063568605,0.088161,0.009587
rapl,cpu,uint,gt,max,256,262144,uniform,18000410,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.016566,0.179053,10.808438,4.871461,0.098352,5.936977,0,rapl:package+core,0.05595,0.05595,0.006684,0.006684,0.023389154676,0.023389154676,0.089656,0.009577
rapl,cpu,uint,gt,max,4096,262144,uniform,18004250,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.05244,0.467902,8.922588,4.871461,0.212442,4.051127,0,rapl:package+core,0.320999,0.320999,0.039008,0.039008,0.130973049312,0.130973049312,0.340589,0.041924
rapl,cpu,uint,gt,max,4096,262144,uniform,18004250,2,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.053572,0.480673,8.972477,4.871461,0.219699,4.101016,0,rapl:package+core,0.3419,0.3419,0.040121,0.040121,0.146452113219,0.146452113219,0.361263,0.043049
rapl,cpu,uint,gt,max,4096,262144,uniform,18004250,3,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.054701,0.456535,8.346031,4.871461,0.190062,3.47457,0,rapl:package+core,0.353559,0.353559,0.041178,0.041178,0.152961978942,0.152961978942,0.364514,0.044126
rapl,cpu,uint,gt,max,8,262144,uniform,18000162,1,bench/results/raw/energy/measurements/20260817_174754_cpu_uint_gt_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.014399,0.159049,11.045797,4.871461,0.088905,6.174336,0,rapl:package+core,0.026213,0.026213,0.004805,0.004805,0.002805629895,0.002805629895,0.073391,0.007537
